Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
chalk,5.6.2,NA,MIT,istanbul-lib-report,3.0.1,library,Krishnan Anantheswaran,BSD-3-Clause
chalk,5.6.2,NA,MIT,istanbul-reports,3.2.0,library,Krishnan Anantheswaran,BSD-3-Clause
chalk,5.6.2,NA,MIT,rimraf,3.0.2,library,Isaac Z. Schlueter,ISC
chalk,5.6.2,NA,MIT,test-exclude,6.0.0,library,Ben Coe,ISC
chalk,5.6.2,NA,MIT,v8-to-istanbul,9.3.0,library,Ben Coe,ISC
chalk,5.6.2,NA,MIT,convert-source-map,2.0.0,library,Thorsten Lorenz,MIT
chalk,5.6.2,NA,MIT,yargs-parser,20.2.9,library,Ben Coe,ISC
chalk,5.6.2,NA,MIT,color-name,1.1.4,library,DY,MIT
chalk,5.6.2,NA,MIT,cross-spawn,7.0.6,library,André Cruz,MIT
chalk,5.6.2,NA,MIT,get-stream,6.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,human-signals,3.0.1,library,ehmicky,Apache-2.0
chalk,5.6.2,NA,MIT,is-stream,3.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,merge-stream,2.0.0,library,Stephen Sugden,MIT
chalk,5.6.2,NA,MIT,npm-run-path,5.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,path-key,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,onetime,6.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,mimic-fn,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,signal-exit,3.0.7,library,Ben Coe,ISC
chalk,5.6.2,NA,MIT,strip-final-newline,3.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,ansi-escapes,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,wrap-ansi,8.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,ansi-styles,6.2.3,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,string-width,5.1.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,strip-ansi,7.1.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,emoji-regex,9.2.2,library,Mathias Bynens,MIT
chalk,5.6.2,NA,MIT,ansi-regex,6.2.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,electron,0.4.1,library,Jake Luer,MIT
chalk,5.6.2,NA,MIT,v8-argv,0.1.0,library,Jake Luer,WTFPL
chalk,5.6.2,NA,MIT,typescript,4.5.5,library,Sam Verschueren,MIT
chalk,5.6.2,NA,MIT,eslint-formatter-pretty,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,ansi-escapes,4.3.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.21.3,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,meow,9.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,normalize-package-data,3.0.3,library,Meryn Stol,BSD-2-Clause
chalk,5.6.2,NA,MIT,type-fest,0.18.1,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,hosted-git-info,4.1.0,library,Rebecca Turner,ISC
chalk,5.6.2,NA,MIT,path-exists,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,read-pkg-up,7.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.8.1,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-limit,2.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslintrc,3.3.1,library,Nicholas C. Zakas,MIT
chalk,5.6.2,NA,MIT,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
chalk,5.6.2,NA,MIT,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,argparse,2.0.1,library,NA,Python-2.0
chalk,5.6.2,NA,MIT,eslint-plugin,6.21.0,library,NA,MIT
chalk,5.6.2,NA,MIT,parser,6.21.0,library,NA,BSD-2-Clause
chalk,5.6.2,NA,MIT,cosmiconfig,8.3.6,library,Daniel Fischer,MIT
chalk,5.6.2,NA,MIT,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
chalk,5.6.2,NA,MIT,parse-json,5.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,argparse,2.0.1,library,NA,Python-2.0
chalk,5.6.2,NA,MIT,define-lazy-prop,3.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslint-config-prettier,9.1.2,library,Simon Lydell,MIT
chalk,5.6.2,NA,MIT,eslint-config-xo-typescript,2.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslint-config-xo,0.44.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslint-import-resolver-webpack,0.13.10,library,Ben Mosher,MIT
chalk,5.6.2,NA,MIT,debug,3.2.7,library,TJ Holowaychuk,MIT
chalk,5.6.2,NA,MIT,resolve,2.0.0-next.5,library,James Halliday,MIT
chalk,5.6.2,NA,MIT,semver,5.7.2,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,eslint-plugin-ava,14.0.0,library,NA,MIT
chalk,5.6.2,NA,MIT,espree,9.6.1,library,Nicholas C. Zakas,BSD-2-Clause
chalk,5.6.2,NA,MIT,pkg-dir,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslint-plugin-eslint-comments,3.2.0,library,Toru Nagashima,MIT
chalk,5.6.2,NA,MIT,eslint-plugin-import,2.32.0,library,Ben Mosher,MIT
chalk,5.6.2,NA,MIT,debug,3.2.7,library,TJ Holowaychuk,MIT
chalk,5.6.2,NA,MIT,doctrine,2.1.0,library,NA,Apache-2.0
chalk,5.6.2,NA,MIT,semver,6.3.1,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,eslint-plugin-n,16.6.2,library,Toru Nagashima,MIT
chalk,5.6.2,NA,MIT,globals,13.24.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.20.2,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,eslint-plugin-no-use-extend-native,0.5.0,library,Dustin Specker,MIT
chalk,5.6.2,NA,MIT,eslint-plugin-unicorn,51.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,eslintrc,2.1.4,library,Nicholas C. Zakas,MIT
chalk,5.6.2,NA,MIT,ci-info,4.3.0,library,Thomas Watson Steen,MIT
chalk,5.6.2,NA,MIT,espree,9.6.1,library,Nicholas C. Zakas,BSD-2-Clause
chalk,5.6.2,NA,MIT,globals,13.24.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
chalk,5.6.2,NA,MIT,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.20.2,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,argparse,2.0.1,library,NA,Python-2.0
chalk,5.6.2,NA,MIT,eslint,8.57.1,library,Nicholas C. Zakas,MIT
chalk,5.6.2,NA,MIT,eslintrc,2.1.4,library,Nicholas C. Zakas,MIT
chalk,5.6.2,NA,MIT,escape-string-regexp,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,espree,9.6.1,library,Nicholas C. Zakas,BSD-2-Clause
chalk,5.6.2,NA,MIT,glob-parent,6.0.2,library,Gulp Team,ISC
chalk,5.6.2,NA,MIT,globals,13.24.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
chalk,5.6.2,NA,MIT,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.20.2,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,argparse,2.0.1,library,NA,Python-2.0
chalk,5.6.2,NA,MIT,esm-utils,4.4.2,library,fisker Cheung,MIT
chalk,5.6.2,NA,MIT,find-cache-dir,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,pkg-dir,7.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,find-up,6.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,locate-path,7.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,path-exists,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-locate,6.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-limit,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,yocto-queue,1.2.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,find-up-simple,1.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,get-stdin,9.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,get-tsconfig,4.10.1,library,Hiroki Osame,MIT
chalk,5.6.2,NA,MIT,imurmurhash,0.1.4,library,Jens Taylor,MIT
chalk,5.6.2,NA,MIT,json-stable-stringify-without-jsonify,1.0.1,library,James Halliday,MIT
chalk,5.6.2,NA,MIT,lodash-es,4.17.21,library,John-David Dalton,MIT
chalk,5.6.2,NA,MIT,micromatch,4.0.8,library,Jon Schlinkert,MIT
chalk,5.6.2,NA,MIT,open-editor,4.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,execa,5.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,human-signals,2.1.0,library,ehmicky,Apache-2.0
chalk,5.6.2,NA,MIT,is-stream,2.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,npm-run-path,4.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,onetime,5.1.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,strip-final-newline,2.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,mimic-fn,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,prettier,3.6.2,library,James Long,MIT
chalk,5.6.2,NA,MIT,semver,7.7.2,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,to-absolute-glob,3.0.0,library,Jon Schlinkert,MIT
chalk,5.6.2,NA,MIT,typescript,5.9.2,library,Microsoft Corp.,Apache-2.0
chalk,5.6.2,NA,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,anymatch,3.1.3,library,Elan Shanker,ISC
chalk,5.6.2,NA,MIT,braces,3.0.3,library,Jon Schlinkert,MIT
chalk,5.6.2,NA,MIT,fsevents,2.3.3,library,NA,MIT
chalk,5.6.2,NA,MIT,glob-parent,5.1.2,library,Gulp Team,ISC
chalk,5.6.2,NA,MIT,is-binary-path,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-glob,4.0.3,library,Jon Schlinkert,MIT
chalk,5.6.2,NA,MIT,normalize-path,3.0.0,library,Jon Schlinkert,MIT
chalk,5.6.2,NA,MIT,readdirp,3.6.0,library,Thorsten Lorenz,MIT
chalk,5.6.2,NA,MIT,restore-cursor,3.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,onetime,5.1.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,mimic-fn,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,slice-ansi,3.0.0,library,NA,MIT
chalk,5.6.2,NA,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,string-width,4.2.3,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,convert-to-spaces,1.0.2,library,Vadim Demedes,MIT
chalk,5.6.2,NA,MIT,date-time,3.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,esutils,2.0.3,library,NA,BSD-2-Clause
chalk,5.6.2,NA,MIT,fast-diff,1.3.0,library,Jason Chen,Apache-2.0
chalk,5.6.2,NA,MIT,js-string-escape,1.0.1,library,Jo Liss,MIT
chalk,5.6.2,NA,MIT,well-known-symbols,2.0.0,library,Mark Wubben,ISC
chalk,5.6.2,NA,MIT,array-find-index,1.0.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,graceful-fs,4.2.11,library,NA,ISC
chalk,5.6.2,NA,MIT,is-path-cwd,2.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-path-inside,3.0.3,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,escape-string-regexp,1.0.5,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,array-union,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,dir-glob,3.0.1,library,Kevin Mårtensson,MIT
chalk,5.6.2,NA,MIT,fast-glob,3.3.3,library,Denis Malinochkin,MIT
chalk,5.6.2,NA,MIT,ignore,5.3.2,library,kael,MIT
chalk,5.6.2,NA,MIT,merge2,1.4.1,library,NA,MIT
chalk,5.6.2,NA,MIT,pkg-dir,4.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,p-limit,2.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,blueimp-md5,2.19.0,library,Sebastian Tschan,MIT
chalk,5.6.2,NA,MIT,map-age-cleaner,0.1.3,library,Sam Verschueren,MIT
chalk,5.6.2,NA,MIT,mimic-fn,3.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,bl,4.1.0,library,NA,MIT
chalk,5.6.2,NA,MIT,cli-spinners,2.9.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-interactive,1.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-unicode-supported,0.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,log-symbols,4.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,wcwidth,1.0.1,library,Tim Oxley,MIT
chalk,5.6.2,NA,MIT,p-timeout,3.2.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,aggregate-error,3.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,load-json-file,5.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.3.1,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,irregular-plurals,3.5.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,parse-ms,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,normalize-package-data,2.4.4,library,NA,MIT
chalk,5.6.2,NA,MIT,normalize-package-data,2.5.0,library,Meryn Stol,BSD-2-Clause
chalk,5.6.2,NA,MIT,semver,5.7.2,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,resolve-from,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,buffer-from,1.1.2,library,NA,MIT
chalk,5.6.2,NA,MIT,source-map,0.6.1,library,Nick Fitzgerald,BSD-3-Clause
chalk,5.6.2,NA,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,js-yaml,3.14.1,library,Vladimir Zapparov,MIT
chalk,5.6.2,NA,MIT,serialize-error,7.0.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.13.1,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,boxen,5.1.2,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,camelcase,6.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,type-fest,0.20.2,library,Sindre Sorhus,NA
chalk,5.6.2,NA,MIT,wrap-ansi,7.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,configstore,5.0.1,library,Sindre Sorhus,BSD-2-Clause
chalk,5.6.2,NA,MIT,make-dir,3.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,semver,6.3.1,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,has-yarn,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,import-lazy,2.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-ci,2.0.0,library,Thomas Watson Steen,MIT
chalk,5.6.2,NA,MIT,is-installed-globally,0.4.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-npm,5.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-yarn-global,0.3.0,library,LitoMore,MIT
chalk,5.6.2,NA,MIT,latest-version,5.1.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,pupa,2.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,semver-diff,3.1.1,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,semver,6.3.1,library,GitHub Inc.,ISC
chalk,5.6.2,NA,MIT,xdg-basedir,4.0.0,library,Sindre Sorhus,MIT
chalk,5.6.2,NA,MIT,is-typedarray,1.0.0,library,Hugh Kennedy,MIT
chalk,5.6.2,NA,MIT,typedarray-to-buffer,3.1.5,library,Feross Aboukhadijeh,MIT
chalk,5.6.2,NA,MIT,cliui,7.0.4,library,Ben Coe,ISC
chalk,5.6.2,NA,MIT,wrap-ansi,7.0.0,library,Sindre Sorhus,MIT
