Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
dotenv,17.2.2,NA,BSD-2-Clause,eslint-plugin-n,15.3.0,library,Toru Nagashima,MIT
dotenv,17.2.2,NA,BSD-2-Clause,semver,7.6.3,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,eslint-plugin-promise,6.1.1,library,jden,ISC
dotenv,17.2.2,NA,BSD-2-Clause,eslint-plugin-react,7.31.10,library,Yannick Croissant,MIT
dotenv,17.2.2,NA,BSD-2-Clause,doctrine,2.1.0,library,NA,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,estraverse,5.3.0,library,NA,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,resolve,2.0.0-next.4,library,James Halliday,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint,8.25.0,library,Nicholas C. Zakas,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-scope,7.1.1,library,NA,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,estraverse,5.3.0,library,NA,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,standard-engine,15.0.0,library,Feross Aboukhadijeh,MIT
dotenv,17.2.2,NA,BSD-2-Clause,after-each,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,after,1.1.31,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,asserts,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,before-each,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,before,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,chdir,1.1.4,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,core,2.1.6,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,signal-exit,4.1.0,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,filter,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,fixture,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,mkdirp,3.0.1,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,rimraf,5.0.10,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,glob,10.4.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,brace-expansion,2.0.1,library,Julian Gruber,MIT
dotenv,17.2.2,NA,BSD-2-Clause,intercept,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,mock,2.1.6,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,node-serialize,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,run,2.1.7,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,chalk,5.3.0,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,glob,10.4.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,mkdirp,3.0.1,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,rimraf,5.0.10,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,semver,7.6.3,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,signal-exit,4.1.0,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,which,4.0.0,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,isexe,3.1.1,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,brace-expansion,2.0.1,library,Julian Gruber,MIT
dotenv,17.2.2,NA,BSD-2-Clause,snapshot,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,spawn,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,stdin,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,test,2.2.4,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,glob,10.4.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,mkdirp,3.0.1,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,rimraf,5.0.10,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,typescript,5.4.5,library,Microsoft Corp.,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,brace-expansion,2.0.1,library,Julian Gruber,MIT
dotenv,17.2.2,NA,BSD-2-Clause,typescript,1.4.13,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,worker,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,resolve-import,1.4.6,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,glob,10.4.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,brace-expansion,2.0.1,library,Julian Gruber,MIT
dotenv,17.2.2,NA,BSD-2-Clause,type-detect,4.0.8,library,Jake Luer,MIT
dotenv,17.2.2,NA,BSD-2-Clause,lodash.get,4.4.2,library,John-David Dalton,MIT
dotenv,17.2.2,NA,BSD-2-Clause,text-encoding,0.7.2,library,Joshua Bell,NA
dotenv,17.2.2,NA,BSD-2-Clause,just-extend,4.2.1,library,Angus Croll,MIT
dotenv,17.2.2,NA,BSD-2-Clause,path-to-regexp,1.9.0,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,has-flag,4.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,compare-func,2.0.0,library,Steve Mao,MIT
dotenv,17.2.2,NA,BSD-2-Clause,lodash,4.17.21,library,John-David Dalton,MIT
dotenv,17.2.2,NA,BSD-2-Clause,q,1.5.1,library,Kris Kowal,MIT
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-angular,5.0.13,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-atom,2.0.8,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-codemirror,2.0.8,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-core,4.2.4,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-ember,2.0.9,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-eslint,3.0.9,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-express,2.0.6,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-jquery,3.0.11,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-jshint,2.0.9,library,Steve Mao,ISC
dotenv,17.2.2,NA,BSD-2-Clause,conventional-changelog-preset-loader,2.3.4,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,concat-stream,2.0.0,library,Max Ogden,MIT
dotenv,17.2.2,NA,BSD-2-Clause,conventional-commits-filter,2.0.7,library,Steve Mao,MIT
dotenv,17.2.2,NA,BSD-2-Clause,conventional-commits-parser,3.2.4,library,Steve Mao,MIT
dotenv,17.2.2,NA,BSD-2-Clause,git-raw-commits,2.0.11,library,Steve Mao,MIT
dotenv,17.2.2,NA,BSD-2-Clause,meow,8.1.2,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,read-pkg-up,7.0.1,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,type-fest,0.8.1,library,Sindre Sorhus,NA
dotenv,17.2.2,NA,BSD-2-Clause,type-fest,0.18.1,library,Sindre Sorhus,NA
dotenv,17.2.2,NA,BSD-2-Clause,find-up,4.1.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,read-pkg,5.2.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,normalize-package-data,2.5.0,library,Meryn Stol,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,type-fest,0.6.0,library,Sindre Sorhus,NA
dotenv,17.2.2,NA,BSD-2-Clause,locate-path,5.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,parse-json,5.2.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,p-locate,4.1.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,hosted-git-info,2.8.9,library,Rebecca Turner,ISC
dotenv,17.2.2,NA,BSD-2-Clause,semver,5.7.2,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,p-limit,2.3.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,locate-path,6.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,path-exists,4.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,semver,6.3.1,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,cliui,7.0.4,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,string-width,4.2.3,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,is-fullwidth-code-point,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,escalade,3.1.1,library,Luke Edwards,MIT
dotenv,17.2.2,NA,BSD-2-Clause,get-caller-file,2.0.5,library,Stefan Penner,ISC
dotenv,17.2.2,NA,BSD-2-Clause,require-directory,2.1.1,library,Troy Goode,MIT
dotenv,17.2.2,NA,BSD-2-Clause,yargs-parser,20.2.9,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,array-includes,3.1.5,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,array.prototype.flat,1.3.0,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-import-resolver-node,0.3.6,library,Ben Mosher,MIT
dotenv,17.2.2,NA,BSD-2-Clause,debug,3.2.7,library,TJ Holowaychuk,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-module-utils,2.7.4,library,Ben Mosher,MIT
dotenv,17.2.2,NA,BSD-2-Clause,debug,3.2.7,library,TJ Holowaychuk,MIT
dotenv,17.2.2,NA,BSD-2-Clause,has,1.0.3,library,Thiago de Arruda,MIT
dotenv,17.2.2,NA,BSD-2-Clause,is-core-module,2.11.0,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,is-glob,4.0.3,library,Jon Schlinkert,MIT
dotenv,17.2.2,NA,BSD-2-Clause,object.values,1.1.5,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,resolve,1.22.1,library,James Halliday,MIT
dotenv,17.2.2,NA,BSD-2-Clause,tsconfig-paths,3.14.1,library,Jonas Kello,MIT
dotenv,17.2.2,NA,BSD-2-Clause,json5,1.0.2,library,Aseem Kishore,MIT
dotenv,17.2.2,NA,BSD-2-Clause,builtins,5.0.1,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,semver,7.6.3,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,eslint-plugin-es,4.1.0,library,Toru Nagashima,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-utils,2.1.0,library,Toru Nagashima,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-visitor-keys,1.3.0,library,Toru Nagashima,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,eslint-utils,3.0.0,library,Toru Nagashima,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-visitor-keys,2.1.0,library,Toru Nagashima,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,ignore,5.2.0,library,kael,MIT
dotenv,17.2.2,NA,BSD-2-Clause,array.prototype.flatmap,1.3.0,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,jsx-ast-utils,3.3.3,library,Ethan Cohen,MIT
dotenv,17.2.2,NA,BSD-2-Clause,object.entries,1.1.5,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,object.fromentries,2.0.5,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,object.hasown,1.1.1,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,prop-types,15.8.1,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,string.prototype.matchall,4.0.7,library,Jordan Harband,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslintrc,1.3.3,library,Nicholas C. Zakas,MIT
dotenv,17.2.2,NA,BSD-2-Clause,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,config-array,0.10.7,library,Nicholas C. Zakas,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,module-importer,1.0.1,library,Nicholas C. Zaks,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,ajv,6.12.6,library,Evgeny Poberezkin,MIT
dotenv,17.2.2,NA,BSD-2-Clause,chalk,4.1.2,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,cross-spawn,7.0.6,library,André Cruz,MIT
dotenv,17.2.2,NA,BSD-2-Clause,debug,4.3.4,library,Josh Junon,MIT
dotenv,17.2.2,NA,BSD-2-Clause,doctrine,3.0.0,library,NA,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,escape-string-regexp,4.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,eslint-visitor-keys,3.3.0,library,Toru Nagashima,Apache-2.0
dotenv,17.2.2,NA,BSD-2-Clause,espree,9.4.0,library,Nicholas C. Zakas,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,esquery,1.4.0,library,Joel Feenstra,BSD-3-Clause
dotenv,17.2.2,NA,BSD-2-Clause,estraverse,5.3.0,library,NA,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,esutils,2.0.3,library,NA,BSD-2-Clause
dotenv,17.2.2,NA,BSD-2-Clause,fast-deep-equal,3.1.3,library,Evgeny Poberezkin,MIT
dotenv,17.2.2,NA,BSD-2-Clause,file-entry-cache,6.0.1,library,Roy Riojas,MIT
dotenv,17.2.2,NA,BSD-2-Clause,glob-parent,6.0.2,library,Gulp Team,ISC
dotenv,17.2.2,NA,BSD-2-Clause,globals,13.17.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,globby,11.1.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,grapheme-splitter,1.0.4,library,Orlin Georgiev,MIT
dotenv,17.2.2,NA,BSD-2-Clause,import-fresh,3.3.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,imurmurhash,0.1.4,library,Jens Taylor,MIT
dotenv,17.2.2,NA,BSD-2-Clause,js-sdsl,4.1.5,library,ZLY201,MIT
dotenv,17.2.2,NA,BSD-2-Clause,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
dotenv,17.2.2,NA,BSD-2-Clause,json-stable-stringify-without-jsonify,1.0.1,library,James Halliday,MIT
dotenv,17.2.2,NA,BSD-2-Clause,levn,0.4.1,library,George Zahariev,MIT
dotenv,17.2.2,NA,BSD-2-Clause,lodash.merge,4.6.2,library,John-David Dalton,MIT
dotenv,17.2.2,NA,BSD-2-Clause,natural-compare,1.4.0,library,Lauri Rooden,MIT
dotenv,17.2.2,NA,BSD-2-Clause,optionator,0.9.1,library,George Zahariev,MIT
dotenv,17.2.2,NA,BSD-2-Clause,regexpp,3.2.0,library,Toru Nagashima,MIT
dotenv,17.2.2,NA,BSD-2-Clause,strip-ansi,6.0.1,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,text-table,0.2.0,library,James Halliday,MIT
dotenv,17.2.2,NA,BSD-2-Clause,get-stdin,8.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,minimist,1.2.7,library,James Halliday,MIT
dotenv,17.2.2,NA,BSD-2-Clause,pkg-conf,3.1.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,find-up,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,locate-path,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,p-locate,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,path-exists,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,p-limit,2.3.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,xdg-basedir,4.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,function-loop,4.0.0,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,is-actual-promise,1.0.2,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,stack,2.0.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,tcompare,7.0.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,trivial-deferred,2.0.0,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,processinfo,3.1.8,library,NA,ISC
dotenv,17.2.2,NA,BSD-2-Clause,signal-exit,4.1.0,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,uuid,8.3.2,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,async-hook-domain,4.0.1,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,tap-parser,16.0.1,library,NA,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,tap-yaml,2.2.2,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,walk-up-path,3.0.1,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,error-serdes,2.0.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,config,3.1.6,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,chalk,5.3.0,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,reporter,2.0.8,library,Isaac Z. Schlueter,BlueOak-1.0.0
dotenv,17.2.2,NA,BSD-2-Clause,chalk,5.3.0,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,ms,2.1.3,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,c8,9.1.0,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,yargs-parser,21.1.1,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,yargs,17.7.2,library,NA,MIT
dotenv,17.2.2,NA,BSD-2-Clause,cliui,8.0.1,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,string-width,4.2.3,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,y18n,5.0.8,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,is-fullwidth-code-point,3.0.0,library,Sindre Sorhus,MIT
dotenv,17.2.2,NA,BSD-2-Clause,chokidar,3.6.0,library,Paul Miller,MIT
dotenv,17.2.2,NA,BSD-2-Clause,glob-parent,5.1.2,library,Gulp Team,ISC
dotenv,17.2.2,NA,BSD-2-Clause,foreground-child,3.3.0,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,signal-exit,4.1.0,library,Ben Coe,ISC
dotenv,17.2.2,NA,BSD-2-Clause,opener,1.5.2,library,Domenic Denicola,NA
dotenv,17.2.2,NA,BSD-2-Clause,pacote,17.0.7,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,fs-minipass,3.0.3,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
dotenv,17.2.2,NA,BSD-2-Clause,npm-package-arg,11.0.3,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,ssri,10.0.6,library,GitHub Inc.,ISC
dotenv,17.2.2,NA,BSD-2-Clause,hosted-git-info,7.0.2,library,GitHub Inc.,ISC
